timestamps,sine,cosine,square,sawtooth,triangle,pwm,step
2.379999876022339,0.6845475435256958,0.6845475435256958,1.0,-0.24000030755996704,0.5199993848800659,1.0,1.0
2.3899998664855957,0.6374244093894958,0.6374244093894958,1.0,-0.22000032663345337,0.5599993467330933,1.0,1.0
2.3999998569488525,0.5877856612205505,0.5877856612205505,1.0,-0.20000028610229492,0.5999994277954102,1.0,1.0
2.4099998474121094,0.5358272194862366,0.5358272194862366,1.0,-0.18000030517578125,0.6399993896484375,1.0,1.0
2.419999837875366,0.4817540943622589,0.4817540943622589,1.0,-0.1600002646446228,0.6799994707107544,1.0,1.0
2.429999828338623,0.42577970027923584,0.42577970027923584,1.0,-0.14000028371810913,0.7199994325637817,1.0,1.0
2.440000057220459,0.3681240677833557,0.3681240677833557,1.0,-0.1199999451637268,0.7600001096725464,1.0,1.0
2.450000047683716,0.30901646614074707,0.30901646614074707,1.0,-0.09999996423721313,0.8000000715255737,1.0,1.0
2.4600000381469727,0.24868933856487274,0.24868933856487274,1.0,-0.07999998331069946,0.8400000333786011,1.0,1.0
2.4700000286102295,0.18738073110580444,0.18738073110580444,1.0,-0.059999942779541016,0.880000114440918,1.0,1.0
2.4800000190734863,0.12533260881900787,0.12533260881900787,1.0,-0.039999961853027344,0.9200000762939453,1.0,1.0
2.490000009536743,0.06278987228870392,0.06278987228870392,1.0,-0.019999921321868896,0.9600001573562622,1.0,1.0
2.5,-6.755324761797965e-07,-6.755324761797965e-07,-1.0,1.1920928955078125e-07,0.9999997615814209,0.0,1.0
2.509999990463257,-0.06279122084379196,-0.06279122084379196,-1.0,0.020000100135803223,0.9599997401237488,0.0,1.0
2.5199999809265137,-0.12533394992351532,-0.12533394992351532,-1.0,0.040000081062316895,0.9199997186660767,0.0,1.0
2.5299999713897705,-0.18738111853599548,-0.18738111853599548,-1.0,0.059999823570251465,0.8800003528594971,0.0,1.0
2.5399999618530273,-0.2486897110939026,-0.2486897110939026,-1.0,0.07999980449676514,0.840000331401825,0.0,1.0
2.549999952316284,-0.30901774764060974,-0.30901774764060974,-1.0,0.10000014305114746,0.7999997138977051,0.0,1.0
2.559999942779541,-0.368125319480896,-0.368125319480896,-1.0,0.12000012397766113,0.759999692440033,0.0,1.0
2.569999933242798,-0.4257800579071045,-0.4257800579071045,-1.0,0.1400001049041748,0.7199996709823608,0.0,1.0
2.5799999237060547,-0.48175445199012756,-0.48175445199012756,-1.0,0.16000008583068848,0.6799996495246887,0.0,1.0
2.5899999141693115,-0.5358259677886963,-0.5358259677886963,-1.0,0.17999958992004395,0.6400008797645569,0.0,1.0
2.5999999046325684,-0.587784469127655,-0.587784469127655,-1.0,0.19999957084655762,0.6000008583068848,0.0,1.0
2.609999895095825,-0.6374232769012451,-0.6374232769012451,-1.0,0.2199995517730713,0.5600008368492126,0.0,1.0
2.619999885559082,-0.6845464110374451,-0.6845464110374451,-1.0,0.23999953269958496,0.5200008153915405,0.0,1.0
2.629999876022339,-0.7289680242538452,-0.7289680242538452,-1.0,0.25999951362609863,0.4800007939338684,0.0,1.0
2.6399998664855957,-0.7705127000808716,-0.7705127000808716,-1.0,0.27999961376190186,0.4400007724761963,0.0,1.0
2.6499998569488525,-0.8090165257453918,-0.8090165257453918,-1.0,0.2999995946884155,0.40000075101852417,0.0,1.0
2.6599998474121094,-0.8443275094032288,-0.8443275094032288,-1.0,0.3199995756149292,0.36000072956085205,0.0,1.0
2.669999837875366,-0.8763062953948975,-0.8763062953948975,-1.0,0.33999955654144287,0.3200007379055023,0.0,1.0
2.679999828338623,-0.9048267006874084,-0.9048267006874084,-1.0,0.3599996566772461,0.2800007164478302,0.0,1.0
2.690000057220459,-0.9297769069671631,-0.9297769069671631,-1.0,0.3800002336502075,0.23999948799610138,0.0,1.0
2.700000047683716,-0.9510568976402283,-0.9510568976402283,-1.0,0.4000002145767212,0.19999946653842926,0.0,1.0
2.7100000381469727,-0.9685834646224976,-0.9685834646224976,-1.0,0.42000019550323486,0.15999945998191833,0.0,1.0
2.7200000286102295,-0.9822874665260315,-0.9822874665260315,-1.0,0.4400002956390381,0.11999943852424622,0.0,1.0
2.7300000190734863,-0.9921148419380188,-0.9921148419380188,-1.0,0.46000027656555176,0.0799994245171547,0.0,1.0
2.740000009536743,-0.9980267882347107,-0.9980267882347107,-1.0,0.48000025749206543,0.03999940678477287,0.0,1.0
2.75,-1.0,-1.0,-1.0,0.5000002384185791,-6.071279017305642e-07,0.0,1.0
2.759999990463257,-0.9980266690254211,-0.9980266690254211,-1.0,0.5200002193450928,-0.04000062122941017,0.0,1.0
2.7699999809265137,-0.992114782333374,-0.992114782333374,-1.0,0.5399997234344482,-0.0799994245171547,0.0,1.0
2.7799999713897705,-0.9822873473167419,-0.9822873473167419,-1.0,0.5599997043609619,-0.11999943852424622,0.0,1.0
2.7899999618530273,-0.9685832858085632,-0.9685832858085632,-1.0,0.5799996852874756,-0.15999945998191833,0.0,1.0
2.799999952316284,-0.9510566592216492,-0.9510566592216492,-1.0,0.5999996662139893,-0.19999946653842926,0.0,1.0
2.809999942779541,-0.929776668548584,-0.929776668548584,-1.0,0.6199996471405029,-0.23999948799610138,0.0,1.0
2.819999933242798,-0.9048272371292114,-0.9048272371292114,-1.0,0.6399997472763062,-0.2799994945526123,0.0,1.0
2.8299999237060547,-0.8763068914413452,-0.8763068914413452,-1.0,0.6599997282028198,-0.3199995160102844,0.0,1.0
2.8399999141693115,-0.8443281054496765,-0.8443281054496765,-1.0,0.6799997091293335,-0.35999953746795654,0.0,1.0
2.8499999046325684,-0.8090171813964844,-0.8090171813964844,-1.0,0.6999996900558472,-0.39999955892562866,0.0,1.0
2.859999895095825,-0.7705134153366089,-0.7705134153366089,-1.0,0.7199997901916504,-0.4399995505809784,0.0,1.0
2.869999885559082,-0.7289687991142273,-0.7289687991142273,-1.0,0.7399997711181641,-0.4799995720386505,0.0,1.0
2.879999876022339,-0.6845473051071167,-0.6845473051071167,-1.0,0.7599997520446777,-0.5199995636940002,0.0,1.0
2.8899998664855957,-0.6374241709709167,-0.6374241709709167,-1.0,0.7799997329711914,-0.5599995851516724,0.0,1.0
2.8999998569488525,-0.5877854228019714,-0.5877854228019714,-1.0,0.7999997138977051,-0.5999996066093445,0.0,1.0
2.9099998474121094,-0.5358269214630127,-0.5358269214630127,-1.0,0.8199998140335083,-0.6399996280670166,0.0,1.0
2.919999837875366,-0.48175379633903503,-0.48175379633903503,-1.0,0.839999794960022,-0.6799996495246887,0.0,1.0
2.929999828338623,-0.42577940225601196,-0.42577940225601196,-1.0,0.8599997758865356,-0.7199996709823608,0.0,1.0
2.93999981880188,-0.36812466382980347,-0.36812466382980347,-1.0,0.8799997568130493,-0.759999692440033,0.0,1.0
2.950000047683716,-0.3090170621871948,-0.3090170621871948,-1.0,0.8999998569488525,-0.7999997138977051,0.0,1.0
2.9600000381469727,-0.2486899346113205,-0.2486899346113205,-1.0,0.9199998378753662,-0.8399997353553772,0.0,1.0
2.9700000286102295,-0.1873813420534134,-0.1873813420534134,-1.0,0.9399998188018799,-0.8799996972084045,0.0,1.0
2.9800000190734863,-0.12533323466777802,-0.12533323466777802,-1.0,0.9599997997283936,-0.9199997186660767,0.0,1.0
2.990000009536743,-0.06279049813747406,-0.06279049813747406,-1.0,0.9799998998641968,-0.9599997401237488,0.0,1.0
3.0,4.769952255401222e-08,4.769952255401222e-08,-1.0,0.9999998807907104,-0.9999997615814209,0.0,1.0
3.009999990463257,0.06279059499502182,0.06279059499502182,1.0,-0.9800001382827759,-0.9600002765655518,1.0,1.0
3.0199999809265137,0.12533333897590637,0.12533333897590637,1.0,-0.9600001573562622,-0.9200002551078796,1.0,1.0
3.0299999713897705,0.18738143146038055,0.18738143146038055,1.0,-0.9400001168251038,-0.8800002336502075,1.0,1.0
3.0399999618530273,0.24869003891944885,0.24869003891944885,1.0,-0.9200001358985901,-0.8400002717971802,1.0,1.0
3.049999952316284,0.309017151594162,0.309017151594162,1.0,-0.9000000953674316,-0.8000001907348633,1.0,1.0
3.059999942779541,0.36812475323677063,0.36812475323677063,1.0,-0.880000114440918,-0.7600002288818359,1.0,1.0
3.069999933242798,0.4257794916629791,0.4257794916629791,1.0,-0.8600001335144043,-0.7200002074241638,1.0,1.0
3.0799999237060547,0.4817538857460022,0.4817538857460022,1.0,-0.8400000929832458,-0.6800001859664917,1.0,1.0
3.0899999141693115,0.5358270406723022,0.5358270406723022,1.0,-0.8200000524520874,-0.6400001645088196,1.0,1.0
3.0999999046325684,0.5877854824066162,0.5877854824066162,1.0,-0.8000000715255737,-0.6000001430511475,1.0,1.0
3.109999895095825,0.6374242305755615,0.6374242305755615,1.0,-0.7800000905990601,-0.5600001811981201,1.0,1.0
3.119999885559082,0.6845473647117615,0.6845473647117615,1.0,-0.7600000500679016,-0.5200001001358032,1.0,1.0
3.129999876022339,0.7289688587188721,0.7289688587188721,1.0,-0.7400000095367432,-0.4800000786781311,1.0,1.0
3.1399998664855957,0.7705134749412537,0.7705134749412537,1.0,-0.7200000286102295,-0.44000011682510376,1.0,1.0
3.1499998569488525,0.8090172410011292,0.8090172410011292,1.0,-0.7000000476837158,-0.40000009536743164,1.0,1.0
3.1599998474121094,0.8443281650543213,0.8443281650543213,1.0,-0.6800000667572021,-0.3600000739097595,1.0,1.0
3.169999837875366,0.8763068914413452,0.8763068914413452,1.0,-0.6600000262260437,-0.3200000524520874,1.0,1.0
3.179999828338623,0.9048264622688293,0.9048264622688293,1.0,-0.640000581741333,-0.2800012230873108,1.0,1.0
3.18999981880188,0.9297759532928467,0.9297759532928467,1.0,-0.6200006008148193,-0.24000120162963867,1.0,1.0
3.1999998092651367,0.9510561227798462,0.9510561227798462,1.0,-0.6000006198883057,-0.20000123977661133,1.0,1.0
3.2100000381469727,0.9685832858085632,0.9685832858085632,1.0,-0.5799999833106995,-0.15999996662139893,1.0,1.0
3.2200000286102295,0.9822873473167419,0.9822873473167419,1.0,-0.559999942779541,-0.1199999451637268,1.0,1.0
3.2300000190734863,0.992114782333374,0.992114782333374,1.0,-0.5399999618530273,-0.07999998331069946,1.0,1.0
3.240000009536743,0.9980267882347107,0.9980267882347107,1.0,-0.5199999809265137,-0.039999961853027344,1.0,1.0
3.25,1.0,1.0,1.0,-0.4999999403953552,1.1920928955078125e-07,1.0,1.0
3.259999990463257,0.9980266690254211,0.9980266690254211,1.0,-0.47999995946884155,0.040000081062316895,1.0,1.0
3.2699999809265137,0.9921146035194397,0.9921146035194397,1.0,-0.4599999189376831,0.08000016212463379,1.0,1.0
3.2799999713897705,0.9822871088981628,0.9822871088981628,1.0,-0.43999993801116943,0.12000012397766113,1.0,1.0
3.2899999618530273,0.9685829877853394,0.9685829877853394,1.0,-0.41999995708465576,0.16000008583068848,1.0,1.0
3.299999952316284,0.9510562419891357,0.9510562419891357,1.0,-0.3999999165534973,0.20000016689300537,1.0,1.0
3.309999942779541,0.9297761917114258,0.9297761917114258,1.0,-0.37999993562698364,0.24000012874603271,1.0,1.0
3.319999933242798,0.9048267006874084,0.9048267006874084,1.0,-0.3599998950958252,0.2800002098083496,1.0,1.0
3.3299999237060547,0.8763062357902527,0.8763062357902527,1.0,-0.3399999141693115,0.32000017166137695,1.0,1.0
3.3399999141693115,0.844327449798584,0.844327449798584,1.0,-0.3199998736381531,0.36000025272369385,1.0,1.0
3.3499999046325684,0.809017539024353,0.809017539024353,1.0,-0.30000048875808716,0.3999990224838257,1.0,1.0
3.359999895095825,0.7705138325691223,0.7705138325691223,1.0,-0.2800005078315735,0.439998984336853,1.0,1.0
3.369999885559082,0.7289692759513855,0.7289692759513855,1.0,-0.26000046730041504,0.4799990653991699,1.0,1.0
3.379999876022339,0.6845477819442749,0.6845477819442749,1.0,-0.24000048637390137,0.5199990272521973,1.0,1.0
3.3899998664855957,0.637424647808075,0.637424647808075,1.0,-0.22000044584274292,0.5599991083145142,1.0,1.0
3.3999998569488525,0.5877858996391296,0.5877858996391296,1.0,-0.20000046491622925,0.5999990701675415,1.0,1.0
3.4099998474121094,0.5358274579048157,0.5358274579048157,1.0,-0.1800004243850708,0.6399991512298584,1.0,1.0
3.419999837875366,0.4817543625831604,0.4817543625831604,1.0,-0.16000044345855713,0.6799991130828857,1.0,1.0
3.429999828338623,0.42577996850013733,0.42577996850013733,1.0,-0.14000040292739868,0.7199991941452026,1.0,1.0
3.43999981880188,0.36812523007392883,0.36812523007392883,1.0,-0.12000042200088501,0.75999915599823,1.0,1.0
3.4499998092651367,0.3090176582336426,0.3090176582336426,1.0,-0.10000044107437134,0.7999991178512573,1.0,1.0
3.4600000381469727,0.2486886978149414,0.2486886978149414,1.0,-0.07999980449676514,0.8400003910064697,1.0,1.0
3.4700000286102295,0.1873800903558731,0.1873800903558731,1.0,-0.059999823570251465,0.8800003528594971,1.0,1.0
3.4800000190734863,0.12533196806907654,0.12533196806907654,1.0,-0.03999978303909302,0.920000433921814,1.0,1.0
3.490000009536743,0.06278922408819199,0.06278922408819199,1.0,-0.019999802112579346,0.9600003957748413,1.0,1.0
3.5,-1.3272151591081638e-06,-1.3272151591081638e-06,-1.0,2.384185791015625e-07,0.999999463558197,0.0,1.0
3.509999990463257,-0.0627918690443039,-0.0627918690443039,-1.0,0.020000219345092773,0.9599994421005249,0.0,1.0
3.5199999809265137,-0.12533460557460785,-0.12533460557460785,-1.0,0.040000200271606445,0.9199994206428528,0.0,1.0
3.5299999713897705,-0.1873808205127716,-0.1873808205127716,-1.0,0.05999958515167236,0.880000650882721,0.0,1.0
3.5399999618530273,-0.2486894279718399,-0.2486894279718399,-1.0,0.07999968528747559,0.8400006294250488,0.0,1.0
3.549999952316284,-0.30901655554771423,-0.30901655554771423,-1.0,0.09999966621398926,0.8000006079673767,0.0,1.0
3.559999942779541,-0.3681241571903229,-0.3681241571903229,-1.0,0.11999964714050293,0.7600005865097046,0.0,1.0
3.569999933242798,-0.42577892541885376,-0.42577892541885376,-1.0,0.1399996280670166,0.7200005650520325,0.0,1.0
3.5799999237060547,-0.4817533493041992,-0.4817533493041992,-1.0,0.15999972820281982,0.6800005435943604,0.0,1.0
3.5899999141693115,-0.5358265042304993,-0.5358265042304993,-1.0,0.1799997091293335,0.6400005221366882,0.0,1.0
3.5999999046325684,-0.587785005569458,-0.587785005569458,-1.0,0.19999969005584717,0.6000005602836609,0.0,1.0
3.609999895095825,-0.6374237537384033,-0.6374237537384033,-1.0,0.21999967098236084,0.5600005388259888,0.0,1.0
3.619999885559082,-0.6845468878746033,-0.6845468878746033,-1.0,0.23999977111816406,0.5200005173683167,0.0,1.0
3.629999876022339,-0.7289684414863586,-0.7289684414863586,-1.0,0.25999975204467773,0.48000049591064453,0.0,1.0
3.6399998664855957,-0.770513117313385,-0.770513117313385,-1.0,0.2799997329711914,0.4400004744529724,0.0,1.0
3.6499998569488525,-0.8090168833732605,-0.8090168833732605,-1.0,0.2999997138977051,0.4000004529953003,0.0,1.0
3.6599998474121094,-0.8443278074264526,-0.8443278074264526,-1.0,0.31999969482421875,0.3600004315376282,0.0,1.0
3.669999837875366,-0.8763065934181213,-0.8763065934181213,-1.0,0.339999794960022,0.32000043988227844,0.0,1.0
3.679999828338623,-0.9048269987106323,-0.9048269987106323,-1.0,0.35999977588653564,0.2800004184246063,0.0,1.0
3.68999981880188,-0.9297764301300049,-0.9297764301300049,-1.0,0.3799997568130493,0.2400003969669342,0.0,1.0
3.6999998092651367,-0.9510564804077148,-0.9510564804077148,-1.0,0.399999737739563,0.20000037550926208,0.0,1.0
3.7099997997283936,-0.9685831665992737,-0.9685831665992737,-1.0,0.4199998378753662,0.16000036895275116,0.0,1.0
3.7200000286102295,-0.9822872281074524,-0.9822872281074524,-1.0,0.4399998188018799,0.12000034749507904,0.0,1.0
3.7300000190734863,-0.9921147227287292,-0.9921147227287292,-1.0,0.45999979972839355,0.08000033348798752,0.0,1.0
3.740000009536743,-0.9980267286300659,-0.9980267286300659,-1.0,0.4799997806549072,0.040000319480895996,0.0,1.0
3.75,-1.0,-1.0,-1.0,0.4999997615814209,3.035639508652821e-07,0.0,1.0
3.759999990463257,-0.9980267286300659,-0.9980267286300659,-1.0,0.5199998617172241,-0.03999971225857735,0.0,1.0
3.7699999809265137,-0.9921146631240845,-0.9921146631240845,-1.0,0.5399998426437378,-0.07999972999095917,0.0,1.0
3.7799999713897705,-0.9822872281074524,-0.9822872281074524,-1.0,0.5599998235702515,-0.11999974399805069,0.0,1.0
3.7899999618530273,-0.9685831069946289,-0.9685831069946289,-1.0,0.5799998044967651,-0.1599997580051422,0.0,1.0
3.799999952316284,-0.9510564804077148,-0.9510564804077148,-1.0,0.5999999046325684,-0.19999977946281433,0.0,1.0
3.809999942779541,-0.9297764301300049,-0.9297764301300049,-1.0,0.619999885559082,-0.23999978601932526,0.0,1.0
3.819999933242798,-0.9048269391059875,-0.9048269391059875,-1.0,0.6399998664855957,-0.2799997925758362,0.0,1.0
3.8299999237060547,-0.8763065338134766,-0.8763065338134766,-1.0,0.6599998474121094,-0.3199998140335083,0.0,1.0
3.8399999141693115,-0.8443277478218079,-0.8443277478218079,-1.0,0.679999828338623,-0.3599998354911804,0.0,1.0
3.8499999046325684,-0.8090168237686157,-0.8090168237686157,-1.0,0.6999999284744263,-0.39999985694885254,0.0,1.0
3.859999895095825,-0.7705129981040955,-0.7705129981040955,-1.0,0.7199999094009399,-0.43999984860420227,0.0,1.0
3.869999885559082,-0.7289683818817139,-0.7289683818817139,-1.0,0.7399998903274536,-0.4799998700618744,0.0,1.0
3.879999876022339,-0.6845468282699585,-0.6845468282699585,-1.0,0.7599998712539673,-0.5199999213218689,0.0,1.0
3.8899998664855957,-0.6374236941337585,-0.6374236941337585,-1.0,0.7799999713897705,-0.5599998831748962,0.0,1.0
3.8999998569488525,-0.5877848863601685,-0.5877848863601685,-1.0,0.7999999523162842,-0.5999999046325684,0.0,1.0
3.9099998474121094,-0.5358263850212097,-0.5358263850212097,-1.0,0.8199999332427979,-0.6399999260902405,0.0,1.0
3.919999837875366,-0.48175323009490967,-0.48175323009490967,-1.0,0.8399999141693115,-0.6799999475479126,0.0,1.0
3.929999828338623,-0.4257788062095642,-0.4257788062095642,-1.0,0.8599998950958252,-0.7199999690055847,0.0,1.0
3.93999981880188,-0.3681258261203766,-0.3681258261203766,-1.0,0.8799993991851807,-0.7599987983703613,0.0,1.0
3.9499998092651367,-0.30901825428009033,-0.30901825428009033,-1.0,0.8999993801116943,-0.7999987602233887,0.0,1.0
3.9599997997283936,-0.2486911565065384,-0.2486911565065384,-1.0,0.919999361038208,-0.8399987816810608,0.0,1.0
3.9700000286102295,-0.18738070130348206,-0.18738070130348206,-1.0,0.9399999380111694,-0.8800000548362732,0.0,1.0
3.9800000190734863,-0.12533259391784668,-0.12533259391784668,-1.0,0.9600000381469727,-0.9200000166893005,0.0,1.0
3.990000009536743,-0.06278984993696213,-0.06278984993696213,-1.0,0.9800000190734863,-0.9600000381469727,0.0,1.0
4.0,6.993822125878069e-07,6.993822125878069e-07,1.0,-1.0,-1.0,1.0,1.0
4.009999752044678,0.06278933584690094,0.06278933584690094,1.0,-0.9800006151199341,-0.9600012302398682,1.0,1.0
4.019999980926514,0.1253339797258377,0.1253339797258377,1.0,-0.9599999785423279,-0.9199999570846558,1.0,1.0
4.029999732971191,0.18738020956516266,0.18738020956516266,1.0,-0.940000593662262,-0.8800011873245239,1.0,1.0
4.039999961853027,0.248690664768219,0.248690664768219,1.0,-0.9199999570846558,-0.8399999141693115,1.0,1.0
4.049999713897705,0.3090159595012665,0.3090159595012665,1.0,-0.9000005722045898,-0.8000011444091797,1.0,1.0
4.059999942779541,0.3681253492832184,0.3681253492832184,1.0,-0.8799999356269836,-0.7599999308586121,1.0,1.0
4.069999694824219,0.4257783591747284,0.4257783591747284,1.0,-0.8600005507469177,-0.7200011014938354,1.0,1.0
4.079999923706055,0.48175445199012756,0.48175445199012756,1.0,-0.8399999141693115,-0.6799998879432678,1.0,1.0
4.089999675750732,0.5358259677886963,0.5358259677886963,1.0,-0.8200005292892456,-0.6400010585784912,1.0,1.0
4.099999904632568,0.5877860188484192,0.5877860188484192,1.0,-0.7999999523162842,-0.5999998450279236,1.0,1.0
4.110000133514404,0.6374247670173645,0.6374247670173645,1.0,-0.7799999117851257,-0.5599998235702515,1.0,1.0
4.119999885559082,0.6845464706420898,0.6845464706420898,1.0,-0.7600005269050598,-0.5200010538101196,1.0,1.0
4.130000114440918,0.7289693355560303,0.7289693355560303,1.0,-0.7399998903274536,-0.4799997806549072,1.0,1.0
4.139999866485596,0.7705127000808716,0.7705127000808716,1.0,-0.7200005054473877,-0.4400010108947754,1.0,1.0
4.150000095367432,0.8090176582336426,0.8090176582336426,1.0,-0.6999999284744263,-0.39999979734420776,1.0,1.0
4.159999847412109,0.8443275094032288,0.8443275094032288,1.0,-0.6800004839897156,-0.36000096797943115,1.0,1.0
4.170000076293945,0.8763072490692139,0.8763072490692139,1.0,-0.6599998474121094,-0.3199997544288635,1.0,1.0
4.179999828338623,0.9048267602920532,0.9048267602920532,1.0,-0.6400004625320435,-0.2800009250640869,1.0,1.0
4.190000057220459,0.9297769069671631,0.9297769069671631,1.0,-0.619999885559082,-0.2399997115135193,1.0,1.0
4.199999809265137,0.9510563015937805,0.9510563015937805,1.0,-0.6000004410743713,-0.20000088214874268,1.0,1.0
4.210000038146973,0.9685834646224976,0.9685834646224976,1.0,-0.5799998044967651,-0.15999966859817505,1.0,1.0
4.21999979019165,0.9822871088981628,0.9822871088981628,1.0,-0.5600004196166992,-0.12000089883804321,1.0,1.0
4.230000019073486,0.9921148419380188,0.9921148419380188,1.0,-0.5399998426437378,-0.07999962568283081,1.0,1.0
4.239999771118164,0.9980266690254211,0.9980266690254211,1.0,-0.5200004577636719,-0.040000855922698975,1.0,1.0
4.25,1.0,1.0,1.0,-0.4999998211860657,3.5762786865234375e-07,1.0,1.0
4.259999752044678,0.9980267882347107,0.9980267882347107,1.0,-0.48000043630599976,0.03999912738800049,1.0,1.0
4.269999980926514,0.9921145439147949,0.9921145439147949,1.0,-0.45999979972839355,0.08000040054321289,1.0,1.0
4.279999732971191,0.9822873473167419,0.9822873473167419,1.0,-0.44000041484832764,0.11999917030334473,1.0,1.0
4.289999961853027,0.968582808971405,0.968582808971405,1.0,-0.41999977827072144,0.16000044345855713,1.0,1.0
4.299999713897705,0.9510566592216492,0.9510566592216492,1.0,-0.4000003933906555,0.19999921321868896,1.0,1.0
4.309999942779541,0.9297766089439392,0.9297766089439392,1.0,-0.38000035285949707,0.23999929428100586,1.0,1.0
4.319999694824219,0.9048272371292114,0.9048272371292114,1.0,-0.3600003719329834,0.2799992561340332,1.0,1.0
4.329999923706055,0.8763068318367004,0.8763068318367004,1.0,-0.34000033140182495,0.3199993371963501,1.0,1.0
4.339999675750732,0.8443281054496765,0.8443281054496765,1.0,-0.3200003504753113,0.35999929904937744,1.0,1.0
4.349999904632568,0.8090171813964844,0.8090171813964844,1.0,-0.3000003695487976,0.3999992609024048,1.0,1.0
4.360000133514404,0.7705122232437134,0.7705122232437134,1.0,-0.2799997329711914,0.4400005340576172,1.0,1.0
4.369999885559082,0.7289687991142273,0.7289687991142273,1.0,-0.2600003480911255,0.479999303817749,1.0,1.0
4.380000114440918,0.6845458745956421,0.6845458745956421,1.0,-0.2399997115135193,0.5200005769729614,1.0,1.0
4.389999866485596,0.6374241709709167,0.6374241709709167,1.0,-0.22000032663345337,0.5599993467330933,1.0,1.0
4.400000095367432,0.5877838730812073,0.5877838730812073,1.0,-0.19999969005584717,0.6000006198883057,1.0,1.0
4.409999847412109,0.5358269214630127,0.5358269214630127,1.0,-0.18000030517578125,0.6399993896484375,1.0,1.0
4.420000076293945,0.4817521274089813,0.4817521274089813,1.0,-0.15999966859817505,0.6800006628036499,1.0,1.0
4.429999828338623,0.42577940225601196,0.42577940225601196,1.0,-0.14000028371810913,0.7199994325637817,1.0,1.0
4.440000057220459,0.3681228458881378,0.3681228458881378,1.0,-0.11999964714050293,0.7600007057189941,1.0,1.0
4.449999809265137,0.3090170621871948,0.3090170621871948,1.0,-0.10000026226043701,0.799999475479126,1.0,1.0
4.460000038146973,0.24868807196617126,0.24868807196617126,1.0,-0.07999962568283081,0.8400007486343384,1.0,1.0
4.46999979019165,0.1873813271522522,0.1873813271522522,1.0,-0.06000024080276489,0.8799995183944702,1.0,1.0
4.480000019073486,0.12533321976661682,0.12533321976661682,1.0,-0.04000025987625122,0.9199994802474976,1.0,1.0
4.489999771118164,0.06279047578573227,0.06279047578573227,1.0,-0.020000219345092773,0.9599995613098145,1.0,1.0
4.5,-7.154928027830465e-08,-7.154928027830465e-08,1.0,-2.384185791015625e-07,0.9999995231628418,1.0,1.0
4.509999752044678,-0.06279061734676361,-0.06279061734676361,-1.0,0.01999974250793457,0.9600003361701965,0.0,1.0
4.519999980926514,-0.12533335387706757,-0.12533335387706757,-1.0,0.03999984264373779,0.9200003743171692,0.0,1.0
4.529999732971191,-0.18737958371639252,-0.18737958371639252,-1.0,0.05999922752380371,0.8800015449523926,0.0,1.0
4.539999961853027,-0.24869005382061005,-0.24869005382061005,-1.0,0.07999980449676514,0.840000331401825,0.0,1.0
4.549999713897705,-0.3090153634548187,-0.3090153634548187,-1.0,0.09999918937683105,0.8000015020370483,0.0,1.0
4.559999942779541,-0.36812475323677063,-0.36812475323677063,-1.0,0.11999976634979248,0.7600002884864807,0.0,1.0
4.569999694824219,-0.425777792930603,-0.425777792930603,-1.0,0.13999927043914795,0.7200014591217041,0.0,1.0
4.579999923706055,-0.4817539155483246,-0.4817539155483246,-1.0,0.15999984741210938,0.6800002455711365,0.0,1.0
4.589999675750732,-0.5358254313468933,-0.5358254313468933,-1.0,0.1799992322921753,0.6400014758110046,0.0,1.0
4.599999904632568,-0.587785542011261,-0.587785542011261,-1.0,0.19999980926513672,0.6000002026557922,0.0,1.0
4.610000133514404,-0.6374257206916809,-0.6374257206916809,-1.0,0.2200005054473877,0.5599989891052246,0.0,1.0
4.619999885559082,-0.6845473647117615,-0.6845473647117615,-1.0,0.2399998903274536,0.5200002193450928,0.0,1.0
4.630000114440918,-0.7289702296257019,-0.7289702296257019,-1.0,0.26000046730041504,0.47999897599220276,0.0,1.0
4.639999866485596,-0.7705135345458984,-0.7705135345458984,-1.0,0.27999985218048096,0.44000017642974854,0.0,1.0
4.650000095367432,-0.8090183734893799,-0.8090183734893799,-1.0,0.30000054836273193,0.3999989330768585,0.0,1.0
4.659999847412109,-0.8443281650543213,-0.8443281650543213,-1.0,0.31999993324279785,0.3600001335144043,0.0,1.0
4.670000076293945,-0.87630695104599,-0.87630695104599,-1.0,0.3399999141693115,0.3200001120567322,0.0,1.0
4.679999828338623,-0.9048272967338562,-0.9048272967338562,-1.0,0.3599998950958252,0.28000012040138245,0.0,1.0
4.690000057220459,-0.929776668548584,-0.929776668548584,-1.0,0.37999987602233887,0.24000008404254913,0.0,1.0
4.699999809265137,-0.9510561227798462,-0.9510561227798462,-1.0,0.3999992609024048,0.2000012844800949,0.0,1.0
4.710000038146973,-0.9685832858085632,-0.9685832858085632,-1.0,0.41999995708465576,0.1600000560283661,0.0,1.0
4.71999979019165,-0.9822869896888733,-0.9822869896888733,-1.0,0.4399993419647217,0.12000125646591187,0.0,1.0
4.730000019073486,-0.992114782333374,-0.992114782333374,-1.0,0.4599999189376831,0.08000002801418304,0.0,1.0
4.739999771118164,-0.9980266690254211,-0.9980266690254211,-1.0,0.479999303817749,0.04000122845172882,0.0,1.0
4.75,-1.0,-1.0,-1.0,0.5,0.0,0.0,1.0
4.759999752044678,-0.9980267882347107,-0.9980267882347107,-1.0,0.5199993848800659,-0.039998799562454224,0.0,1.0
